Station;010 Wedding;032 Grunewald;042 Neukölln;077 Buch;085 Friedrichshagen;117 Schildhornstraße;124 Mariendorfer Damm;143 Silbersteinstraße;144 Silbersteinstraße;171 Mitte;174 Frankfurter Allee;190 Leipziger Straße;221 Karl-Marx-Straße
11.11.2023 01:00;8;10;9;11;8;9;9;9;10;10;11;10;11
11.11.2023 02:00;7;10;8;10;8;8;9;9;10;8;12;10;10
11.11.2023 03:00;8;10;9;12;8;9;9;10;10;8;12;10;10
11.11.2023 04:00;8;9;9;11;9;9;10;10;10;9;12;10;11
11.11.2023 05:00;8;10;10;11;9;9;10;11;11;10;13;10;11
11.11.2023 06:00;8;10;10;12;9;9;11;12;12;10;13;11;11
11.11.2023 07:00;9;10;11;12;9;11;12;13;13;11;14;12;12
11.11.2023 08:00;10;10;12;12;9;12;12;14;14;11;14;14;14
11.11.2023 09:00;11;10;12;11;9;12;12;14;14;12;15;14;13
11.11.2023 10:00;10;10;12;12;9;11;12;14;15;12;15;14;14
11.11.2023 11:00;14;9;11;13;9;12;13;12;13;10;15;15;13
11.11.2023 12:00;12;9;12;14;9;12;14;14;15;10;18;16;16
11.11.2023 13:00;11;10;13;15;10;11;15;16;17;10;19;15;17
11.11.2023 14:00;10;10;13;14;10;11;15;13;15;10;15;17;14
11.11.2023 15:00;10;11;14;13;9;12;17;14;15;11;15;19;16
11.11.2023 16:00;10;8;16;16;10;11;16;16;17;10;17;14;16
11.11.2023 17:00;6;7;12;16;10;9;12;13;13;7;13;10;12
11.11.2023 18:00;7;8;13;10;8;12;16;14;15;7;11;10;11
11.11.2023 19:00;10;11;17;11;11;18;18;15;16;10;14;13;15
11.11.2023 20:00;12;12;24;15;13;20;19;17;18;14;18;16;18
11.11.2023 21:00;11;10;22;18;13;18;19;17;18;13;19;14;19
11.11.2023 22:00;9;9;16;17;13;14;16;15;16;9;15;11;15
11.11.2023 23:00;9;8;14;14;11;12;14;14;15;8;14;11;14
12.11.2023 00:00;8;9;14;12;11;12;14;14;15;9;13;12;14
12.11.2023 01:00;11;14;15;11;12;14;15;15;15;11;16;14;16
12.11.2023 02:00;11;14;13;12;13;14;15;14;14;12;16;15;15
12.11.2023 03:00;10;11;11;16;14;13;14;13;13;11;14;13;13
12.11.2023 04:00;9;10;10;16;12;11;18;11;12;9;13;11;12
12.11.2023 05:00;9;10;10;15;10;11;13;11;11;9;13;11;11
12.11.2023 06:00;9;9;10;15;11;11;12;12;12;10;12;11;11
12.11.2023 07:00;10;8;10;15;12;11;15;12;12;8;12;11;11
12.11.2023 08:00;10;9;10;15;14;11;13;12;12;9;12;11;11
12.11.2023 09:00;9;9;10;14;13;12;14;13;13;9;13;11;13
12.11.2023 10:00;9;10;12;15;12;12;16;14;14;8;12;11;14
12.11.2023 11:00;8;10;11;10;11;11;13;13;14;8;14;11;13
12.11.2023 12:00;7;7;11;9;8;10;12;11;12;8;14;11;12
12.11.2023 13:00;11;15;12;8;7;15;18;13;13;10;14;14;13
12.11.2023 14:00;15;15;17;12;11;17;21;19;20;14;20;18;18
12.11.2023 15:00;13;13;18;20;12;19;19;18;18;13;19;17;17
12.11.2023 16:00;13;12;17;19;12;18;18;19;19;12;20;16;18
12.11.2023 17:00;13;11;21;16;12;20;19;21;21;14;21;17;21
12.11.2023 18:00;16;12;27;18;13;24;20;22;23;15;23;19;19
12.11.2023 19:00;14;15;23;20;14;21;20;22;22;14;21;17;19
12.11.2023 20:00;12;15;25;21;12;21;15;18;18;12;18;17;19
12.11.2023 21:00;15;13;23;18;13;21;19;23;24;15;22;19;20
12.11.2023 22:00;13;13;25;17;15;22;20;23;22;15;23;19;19
12.11.2023 23:00;13;12;23;20;15;22;19;23;23;16;23;22;19
13.11.2023 00:00;12;12;18;21;15;18;19;21;21;14;21;18;19
13.11.2023 01:00;11;11;15;21;14;16;16;17;17;12;18;14;16
13.11.2023 02:00;10;11;13;16;13;13;14;14;14;10;16;13;14
13.11.2023 03:00;10;11;12;14;11;13;13;14;13;10;14;13;12
13.11.2023 04:00;10;11;11;13;9;12;11;12;12;10;14;12;12
13.11.2023 05:00;10;11;11;12;9;12;14;12;12;10;13;12;11
13.11.2023 06:00;11;13;12;13;11;12;14;13;14;10;15;13;14
13.11.2023 07:00;11;12;13;13;12;12;19;18;16;10;17;15;14
13.11.2023 08:00;13;11;13;15;13;14;20;18;18;11;17;18;14
13.11.2023 09:00;17;12;18;16;12;16;22;23;23;13;25;19;23
13.11.2023 10:00;17;12;24;18;13;18;21;22;23;17;30;20;25
13.11.2023 11:00;29;13;17;20;14;21;23;21;23;16;24;28;26
13.11.2023 12:00;16;13;16;20;13;18;69;19;21;16;23;27;24
13.11.2023 13:00;21;14;15;22;10;15;26;19;21;15;20;23;21
13.11.2023 14:00;16;12;14;17;8;15;18;19;22;13;22;22;22
13.11.2023 15:00;15;11;14;18;10;15;17;16;19;14;21;22;22
13.11.2023 16:00;14;12;13;14;10;14;15;16;20;13;22;20;25
13.11.2023 17:00;13;12;13;16;10;15;17;16;18;14;19;20;23
13.11.2023 18:00;14;12;14;17;12;14;15;17;18;14;20;18;23
13.11.2023 19:00;14;15;15;19;12;15;16;16;17;15;19;17;20
13.11.2023 20:00;13;16;14;19;12;15;14;15;15;14;20;15;17
13.11.2023 21:00;11;12;13;16;11;12;12;13;13;13;15;14;14
13.11.2023 22:00;9;8;12;14;9;9;10;11;11;12;14;11;13
13.11.2023 23:00;7;7;8;13;7;7;9;8;8;8;11;9;9
14.11.2023 00:00;6;7;7;11;6;7;8;7;8;6;9;8;8
14.11.2023 01:00;7;9;7;11;6;9;9;8;9;8;10;9;9
14.11.2023 02:00;9;11;8;13;8;11;11;9;10;9;12;10;10
14.11.2023 03:00;9;11;9;14;8;12;12;10;11;10;12;11;10
14.11.2023 04:00;10;13;10;14;9;14;13;11;12;11;13;12;11
14.11.2023 05:00;11;13;10;13;9;14;12;11;12;11;13;12;11
14.11.2023 06:00;10;11;10;18;8;13;12;11;12;10;14;12;11
14.11.2023 07:00;9;10;10;16;8;13;12;11;13;10;13;11;11
14.11.2023 08:00;10;11;11;16;8;13;12;12;14;10;14;12;13
14.11.2023 09:00;11;10;11;16;8;13;14;14;16;10;14;12;14
14.11.2023 10:00;12;9;11;15;7;11;16;17;20;10;14;12;14
14.11.2023 11:00;12;11;12;15;9;12;17;19;21;10;14;16;13
14.11.2023 12:00;12;12;12;16;;12;16;15;16;11;14;15;14
14.11.2023 13:00;12;12;11;17;;12;15;15;18;10;14;16;14
14.11.2023 14:00;12;12;12;17;10;12;17;13;16;10;15;15;14
14.11.2023 15:00;9;10;11;16;8;11;15;11;12;9;13;11;11
14.11.2023 16:00;10;10;11;18;8;11;13;12;13;10;14;12;13
14.11.2023 17:00;8;9;11;15;9;10;13;11;13;8;13;12;11
14.11.2023 18:00;9;11;11;16;10;13;13;12;14;9;13;12;12
14.11.2023 19:00;10;11;14;18;9;14;15;13;14;10;16;13;13
14.11.2023 20:00;10;11;14;17;9;14;14;11;12;10;16;12;14
14.11.2023 21:00;9;11;14;10;8;12;12;10;11;11;15;12;11
14.11.2023 22:00;8;10;11;12;8;11;12;10;11;9;14;11;11
14.11.2023 23:00;8;9;10;14;8;11;14;10;11;9;14;10;11
15.11.2023 00:00;8;11;11;14;9;11;13;10;11;9;13;12;11
15.11.2023 01:00;8;9;10;13;9;9;12;10;11;8;11;10;11
15.11.2023 02:00;6;6;6;11;6;6;12;6;7;6;8;7;7
15.11.2023 03:00;6;7;6;10;6;6;11;7;7;5;7;7;7
15.11.2023 04:00;7;7;7;12;6;7;11;7;8;7;9;8;8
15.11.2023 05:00;7;8;7;11;7;8;9;8;8;6;9;8;8
15.11.2023 06:00;5;6;6;7;6;6;7;7;7;5;7;8;7
15.11.2023 07:00;5;5;5;8;5;5;6;5;6;5;7;7;6
15.11.2023 08:00;6;5;6;8;5;6;7;6;7;6;8;8;7
15.11.2023 09:00;7;6;8;9;7;7;8;8;9;7;10;10;9
15.11.2023 10:00;7;7;9;8;7;7;11;9;9;8;10;12;10
15.11.2023 11:00;8;7;9;9;8;8;10;9;10;8;12;12;11
15.11.2023 12:00;8;6;10;9;8;7;8;9;10;8;12;12;11
15.11.2023 13:00;8;6;9;12;8;7;9;10;10;8;11;11;11
15.11.2023 14:00;7;7;10;10;7;7;11;9;10;8;12;13;12
15.11.2023 15:00;7;6;9;8;7;8;16;9;11;8;13;12;14
15.11.2023 16:00;6;5;9;11;7;7;14;10;12;7;12;11;13
15.11.2023 17:00;6;5;10;11;7;8;17;10;12;6;14;12;16
15.11.2023 18:00;7;6;16;11;8;11;15;21;22;7;14;12;18
15.11.2023 19:00;11;6;25;11;10;15;21;21;20;9;16;14;18
15.11.2023 20:00;11;8;31;13;11;16;19;23;22;13;22;17;17
15.11.2023 21:00;14;8;22;19;10;19;17;19;20;14;22;18;21
15.11.2023 22:00;12;10;16;25;11;14;14;15;15;11;20;14;17
15.11.2023 23:00;12;12;12;23;10;11;11;11;12;11;14;12;15
16.11.2023 00:00;10;12;11;18;10;10;10;11;11;9;13;11;12
16.11.2023 01:00;11;11;13;15;10;12;12;12;12;11;13;12;14
16.11.2023 02:00;11;12;12;15;11;12;13;12;12;11;13;12;14
16.11.2023 03:00;10;10;11;14;11;12;13;11;12;9;13;12;12
16.11.2023 04:00;9;11;11;12;10;12;13;11;12;9;13;12;12
16.11.2023 05:00;9;11;10;11;10;12;14;11;12;9;13;12;10
16.11.2023 06:00;9;10;10;10;9;11;13;11;12;9;12;12;11
16.11.2023 07:00;10;10;10;10;8;11;13;12;13;9;15;12;11
16.11.2023 08:00;10;10;10;10;9;12;13;12;13;10;13;14;11
16.11.2023 09:00;10;10;10;11;8;11;12;12;13;10;13;14;11
16.11.2023 10:00;9;9;10;12;8;11;11;11;12;9;12;12;11
16.11.2023 11:00;8;8;9;9;7;9;10;10;11;9;12;11;11
16.11.2023 12:00;5;5;7;6;6;6;8;8;9;6;8;7;9
16.11.2023 13:00;5;5;7;6;5;5;9;7;8;5;8;8;9
16.11.2023 14:00;5;5;6;6;5;5;10;7;8;5;11;9;9
16.11.2023 15:00;5;5;7;6;5;6;10;7;8;6;10;10;10
16.11.2023 16:00;6;5;8;7;5;8;14;8;11;7;11;12;14
16.11.2023 17:00;7;5;13;7;6;22;23;17;18;8;13;13;20
16.11.2023 18:00;7;6;16;6;7;20;21;20;20;7;14;11;12
16.11.2023 19:00;7;7;13;9;8;12;15;15;14;6;15;9;12
16.11.2023 20:00;9;8;11;11;8;12;15;17;13;7;14;12;14
16.11.2023 21:00;8;10;11;10;10;12;16;14;13;7;13;11;15
16.11.2023 22:00;8;10;13;8;13;13;20;16;16;7;11;11;13
16.11.2023 23:00;8;10;17;9;14;14;19;17;18;6;11;10;16
17.11.2023 00:00;8;11;17;10;13;14;18;18;18;7;13;10;16
17.11.2023 01:00;10;12;13;11;14;14;15;17;17;9;12;12;13
17.11.2023 02:00;10;12;11;11;13;12;13;14;15;8;11;11;13
17.11.2023 03:00;8;10;9;10;12;10;10;11;11;7;9;9;11
17.11.2023 04:00;8;9;8;9;11;9;9;9;9;7;9;9;9
17.11.2023 05:00;9;9;9;9;8;10;11;10;10;8;11;11;9
17.11.2023 06:00;10;9;10;12;9;10;12;11;11;9;12;11;10
17.11.2023 07:00;9;8;10;11;9;10;12;11;11;8;13;12;11
17.11.2023 08:00;9;9;10;11;9;10;13;11;11;8;12;12;10
17.11.2023 09:00;10;9;11;10;9;11;13;11;12;10;14;13;12
17.11.2023 10:00;9;8;12;9;10;10;13;12;13;9;17;14;12
17.11.2023 11:00;9;8;11;9;9;10;13;11;11;10;15;13;13
17.11.2023 12:00;9;7;11;9;9;9;13;11;12;10;15;13;13
17.11.2023 13:00;8;7;11;9;9;9;12;10;11;9;14;13;12
17.11.2023 14:00;8;7;11;9;9;8;11;13;13;8;14;13;11
17.11.2023 15:00;7;6;10;8;8;8;12;10;11;9;12;13;12
17.11.2023 16:00;6;6;10;8;7;7;10;11;11;8;12;12;11
17.11.2023 17:00;7;6;11;9;7;7;11;11;12;7;12;13;11
17.11.2023 18:00;6;5;9;10;8;7;9;9;9;6;11;11;11
17.11.2023 19:00;7;6;9;10;7;7;10;9;9;7;11;10;13
17.11.2023 20:00;7;7;10;12;8;9;10;10;11;8;12;13;13
17.11.2023 21:00;8;8;10;13;9;10;10;11;11;9;14;12;12
17.11.2023 22:00;9;11;11;14;10;12;12;12;12;9;13;12;13
17.11.2023 23:00;10;11;12;15;11;12;13;13;13;10;15;14;14
18.11.2023 00:00;10;11;12;15;11;11;12;13;13;10;15;13;13
18.11.2023 01:00;10;11;11;15;11;11;12;12;13;10;15;13;12
18.11.2023 02:00;10;11;11;15;11;11;11;12;12;9;14;12;12
18.11.2023 03:00;9;11;11;14;11;11;11;11;12;9;13;12;12
18.11.2023 04:00;10;12;10;14;10;11;11;11;11;9;12;11;11
18.11.2023 05:00;10;12;11;13;9;11;11;11;11;9;12;11;11
18.11.2023 06:00;10;13;10;12;9;12;12;13;12;9;12;12;11
18.11.2023 07:00;11;12;11;13;8;12;13;13;13;10;13;13;13
18.11.2023 08:00;11;12;12;11;9;12;14;13;14;10;14;13;14
18.11.2023 09:00;12;12;12;15;10;13;13;14;14;11;14;13;14
18.11.2023 10:00;12;11;14;14;11;13;14;14;14;10;13;14;14
18.11.2023 11:00;11;11;13;11;10;12;16;14;14;10;14;14;14
18.11.2023 12:00;10;10;16;9;9;11;15;15;15;9;13;13;16
18.11.2023 13:00;12;11;14;9;11;12;16;16;15;11;15;14;15
18.11.2023 14:00;10;9;17;11;10;12;16;16;17;11;16;16;16
18.11.2023 15:00;9;10;15;13;11;14;15;18;17;10;17;15;16
18.11.2023 16:00;12;13;15;14;12;15;17;18;17;12;19;17;21
18.11.2023 17:00;13;13;16;16;13;17;17;21;21;16;20;18;19
18.11.2023 18:00;13;14;17;17;16;16;16;21;21;17;21;22;24
18.11.2023 19:00;13;16;17;21;15;17;17;22;23;18;26;21;23
18.11.2023 20:00;14;15;20;21;13;17;17;22;21;18;20;20;26
18.11.2023 21:00;14;15;17;20;13;15;17;18;18;16;19;19;23
18.11.2023 22:00;14;14;15;18;12;15;15;16;17;14;17;18;21
18.11.2023 23:00;14;13;14;17;12;14;14;16;16;13;16;18;18
19.11.2023 00:00;14;14;14;17;11;15;15;15;16;13;17;17;17
19.11.2023 01:00;14;15;15;17;12;16;15;15;15;14;16;17;17
19.11.2023 02:00;14;16;15;17;12;15;15;15;15;13;16;16;17
19.11.2023 03:00;13;14;14;17;12;15;14;14;14;12;15;15;15
19.11.2023 04:00;12;12;12;16;12;13;13;13;13;12;14;14;14
19.11.2023 05:00;11;12;11;15;10;11;12;11;12;10;12;12;12
19.11.2023 06:00;11;12;11;15;10;11;12;12;12;11;14;12;12
19.11.2023 07:00;10;10;11;15;10;10;11;11;12;10;14;12;12
19.11.2023 08:00;9;10;10;12;8;10;10;10;10;9;11;11;10
19.11.2023 09:00;8;10;9;10;7;10;10;10;10;9;10;10;10
19.11.2023 10:00;9;9;11;10;6;9;9;10;10;9;12;10;10
19.11.2023 11:00;8;7;10;12;7;9;9;9;9;8;16;10;10
19.11.2023 12:00;7;7;10;10;6;8;10;9;9;7;15;9;10
19.11.2023 13:00;9;10;12;13;8;11;14;11;12;8;13;10;11
19.11.2023 14:00;11;13;14;19;11;15;14;13;14;10;16;13;12
19.11.2023 15:00;11;13;14;19;12;16;19;15;17;11;17;14;13
19.11.2023 16:00;12;14;17;21;13;19;21;16;17;11;19;15;14
19.11.2023 17:00;12;14;17;23;13;17;18;15;17;11;17;15;14
19.11.2023 18:00;13;15;20;23;14;19;23;16;18;13;21;16;17
19.11.2023 19:00;13;13;21;22;15;25;26;16;18;13;22;17;19
19.11.2023 20:00;10;11;20;12;14;16;20;15;17;9;16;14;14
19.11.2023 21:00;11;12;16;11;14;19;25;16;18;11;18;14;14
19.11.2023 22:00;10;11;13;11;11;14;17;12;13;10;16;12;12
19.11.2023 23:00;10;11;12;11;10;13;15;11;12;9;15;12;12
20.11.2023 00:00;9;11;12;10;10;11;14;11;12;9;14;11;12
20.11.2023 01:00;9;11;10;10;9;11;16;10;11;8;13;11;10
20.11.2023 02:00;8;11;9;10;9;11;11;9;10;8;12;10;9
20.11.2023 03:00;8;10;9;11;9;11;15;10;11;8;11;10;10
20.11.2023 04:00;7;8;8;12;8;9;12;9;9;8;10;9;8
20.11.2023 05:00;5;7;6;11;7;7;9;7;8;6;8;7;7
20.11.2023 06:00;5;7;5;10;7;7;9;8;8;6;8;8;7
20.11.2023 07:00;6;7;7;10;6;6;10;9;9;6;10;9;8
20.11.2023 08:00;7;5;7;12;6;7;12;12;11;7;13;9;9
20.11.2023 09:00;8;5;9;11;7;7;14;11;12;8;22;10;12
20.11.2023 10:00;8;5;8;10;7;8;12;13;12;9;19;11;11
20.11.2023 11:00;7;5;14;10;11;7;11;10;12;8;15;11;14
20.11.2023 12:00;6;4;10;8;10;8;12;13;14;7;12;12;14
20.11.2023 13:00;6;4;12;7;10;9;13;13;15;7;18;10;14
20.11.2023 14:00;7;5;15;9;13;10;11;13;14;10;14;11;16
20.11.2023 15:00;7;5;12;10;12;8;11;12;14;10;15;12;14
20.11.2023 16:00;8;5;11;10;13;12;12;12;13;9;13;11;11
20.11.2023 17:00;9;5;12;9;11;11;13;11;12;8;12;11;14
20.11.2023 18:00;10;6;14;9;12;12;17;14;15;11;15;13;16
20.11.2023 19:00;12;5;12;9;11;7;11;11;13;10;16;11;11
20.11.2023 20:00;6;6;8;9;6;8;10;8;9;6;13;8;9
20.11.2023 21:00;6;7;10;8;6;12;13;8;9;6;9;9;9
20.11.2023 22:00;5;7;8;7;6;7;12;7;7;5;9;7;8
20.11.2023 23:00;6;7;8;8;5;7;14;8;9;5;9;8;8
21.11.2023 00:00;6;6;7;9;6;6;9;8;8;5;9;7;8
21.11.2023 01:00;7;5;8;16;7;6;8;8;8;7;10;8;8
21.11.2023 02:00;17;11;13;26;11;12;11;12;13;14;17;16;14
21.11.2023 03:00;20;16;20;20;18;21;20;21;21;20;24;24;22
21.11.2023 04:00;13;11;16;15;15;19;18;21;21;13;18;15;17
21.11.2023 05:00;13;12;14;14;11;14;15;15;15;12;15;15;15
21.11.2023 06:00;13;11;11;12;9;14;13;13;13;10;13;14;12
21.11.2023 07:00;11;11;10;12;8;13;12;11;11;10;11;14;12
21.11.2023 08:00;10;10;11;13;9;11;12;11;12;10;12;13;12
21.11.2023 09:00;9;;10;13;9;11;11;12;12;9;11;14;12
21.11.2023 10:00;10;;11;12;10;11;11;12;13;10;13;13;13
21.11.2023 11:00;10;;12;13;7;10;12;12;12;10;11;13;13
21.11.2023 12:00;11;;9;8;5;12;9;9;9;7;9;11;10
21.11.2023 13:00;8;;9;8;5;9;10;10;10;7;10;11;11
21.11.2023 14:00;8;;8;9;6;9;10;10;10;7;9;10;11
21.11.2023 15:00;11;;9;11;7;11;10;10;10;8;10;11;11
21.11.2023 16:00;17;;16;17;10;15;14;16;15;14;18;17;18
21.11.2023 17:00;18;;20;18;14;21;21;22;22;17;21;22;24
21.11.2023 18:00;19;;19;17;13;21;19;19;19;15;19;22;22
21.11.2023 19:00;16;;17;16;13;19;18;18;18;16;18;21;23
21.11.2023 20:00;16;;18;15;13;18;19;19;19;16;19;21;21
21.11.2023 21:00;14;;17;13;13;17;18;17;17;14;18;19;20
21.11.2023 22:00;14;;17;13;13;16;17;17;18;14;18;18;19
21.11.2023 23:00;14;;16;12;12;15;16;17;17;13;17;17;18
22.11.2023 00:00;13;;14;12;10;15;16;16;16;12;16;16;17
22.11.2023 01:00;12;;14;11;10;13;14;15;15;11;15;15;15
22.11.2023 02:00;12;;13;11;10;12;13;14;14;11;14;14;14
22.11.2023 03:00;12;;13;12;10;13;13;13;13;11;14;14;14
22.11.2023 04:00;12;;11;12;10;12;12;12;12;11;12;14;13
22.11.2023 05:00;12;;11;12;9;12;11;12;12;11;14;14;13
22.11.2023 06:00;12;;14;12;9;14;14;15;14;12;17;16;16
22.11.2023 07:00;13;;14;12;10;14;16;17;16;12;16;16;17
22.11.2023 08:00;14;;15;13;11;18;20;19;20;14;17;19;21
22.11.2023 09:00;16;;16;21;13;18;21;21;23;16;19;23;22
22.11.2023 10:00;17;;21;21;12;18;28;24;27;16;22;25;23
22.11.2023 11:00;18;;16;17;13;18;17;24;26;19;19;30;22
22.11.2023 12:00;18;13;17;13;12;18;18;24;26;14;24;27;24
22.11.2023 13:00;19;13;17;12;11;18;21;25;29;16;22;31;22
22.11.2023 14:00;18;12;16;12;10;18;26;26;28;16;26;31;28
22.11.2023 15:00;17;10;16;13;9;14;28;24;25;13;25;28;26
22.11.2023 16:00;16;10;17;15;11;18;25;24;25;15;24;23;26
22.11.2023 17:00;17;10;20;15;11;21;32;26;26;13;22;23;27
22.11.2023 18:00;14;10;22;14;13;20;30;26;30;14;21;23;25
22.11.2023 19:00;14;11;21;14;13;19;27;22;23;14;22;25;25
22.11.2023 20:00;16;12;21;14;14;19;24;20;21;15;21;21;24
22.11.2023 21:00;18;15;23;16;15;23;25;22;22;18;23;24;25
22.11.2023 22:00;22;19;25;19;18;25;27;26;25;21;27;27;27
22.11.2023 23:00;23;20;26;20;19;26;28;27;26;22;28;28;27
23.11.2023 00:00;22;18;23;21;18;24;25;26;25;21;27;27;25
23.11.2023 01:00;18;15;20;18;17;20;22;22;21;18;25;23;22
23.11.2023 02:00;15;13;17;15;15;17;18;19;19;16;20;19;19
23.11.2023 03:00;12;10;14;12;12;14;15;16;16;13;16;15;15
23.11.2023 04:00;12;8;11;10;10;11;14;13;12;10;13;12;12
23.11.2023 05:00;11;7;10;9;9;10;15;11;11;9;12;11;11
23.11.2023 06:00;10;8;9;9;8;10;14;10;11;9;13;11;11
23.11.2023 07:00;11;9;11;11;8;12;14;12;12;10;13;13;12
23.11.2023 08:00;13;10;13;12;10;13;16;13;14;20;16;15;13
23.11.2023 09:00;13;10;13;12;10;13;14;15;15;17;17;15;14
23.11.2023 10:00;12;9;13;12;10;12;17;15;15;15;16;13;14
23.11.2023 11:00;12;9;12;12;10;12;17;14;14;17;15;13;13
23.11.2023 12:00;11;9;12;11;9;12;18;14;13;13;15;13;13
23.11.2023 13:00;10;8;11;10;9;11;14;12;12;10;13;12;12
23.11.2023 14:00;8;6;10;8;8;10;17;11;11;8;12;11;11
23.11.2023 15:00;7;6;9;7;8;9;12;9;9;7;11;10;9
23.11.2023 16:00;9;8;10;8;8;11;14;11;11;9;12;11;10
23.11.2023 17:00;10;10;12;11;8;13;17;13;13;10;14;13;13
23.11.2023 18:00;10;9;12;13;8;12;15;12;13;10;15;13;12
23.11.2023 19:00;9;9;13;10;9;12;14;13;13;10;14;13;12
23.11.2023 20:00;7;9;13;6;9;13;15;12;13;9;13;12;11
23.11.2023 21:00;5;6;8;5;6;9;10;8;8;5;8;8;8
23.11.2023 22:00;5;4;5;6;4;7;7;6;6;4;8;7;6
23.11.2023 23:00;5;5;6;7;5;6;6;6;7;5;8;8;7
24.11.2023 00:00;8;8;8;8;6;9;9;8;10;7;9;10;10
24.11.2023 01:00;9;8;9;7;8;10;11;9;11;8;10;11;10
24.11.2023 02:00;9;8;9;9;7;10;10;9;11;8;10;11;11
24.11.2023 03:00;9;9;9;7;8;11;11;10;12;8;11;11;11
24.11.2023 04:00;4;5;5;4;4;5;6;5;6;4;6;6;5
24.11.2023 05:00;8;8;8;7;6;9;12;8;9;7;9;10;9
24.11.2023 06:00;6;6;7;8;7;7;10;8;9;6;8;8;8
24.11.2023 07:00;6;5;6;6;5;7;8;6;7;5;7;8;7
24.11.2023 08:00;7;7;8;7;6;8;10;8;9;6;8;10;9
24.11.2023 09:00;8;7;9;7;7;9;10;9;11;10;10;12;10
24.11.2023 10:00;8;6;10;9;7;9;12;9;10;8;10;12;11
24.11.2023 11:00;8;6;10;8;8;8;15;10;12;8;12;13;12
24.11.2023 12:00;9;6;10;8;8;9;14;10;13;8;11;17;13
24.11.2023 13:00;9;7;10;8;8;11;15;10;13;10;13;21;13
24.11.2023 14:00;9;8;11;7;8;10;15;13;15;16;14;17;14
24.11.2023 15:00;7;5;9;6;7;9;12;9;11;10;11;11;11
24.11.2023 16:00;6;4;8;5;5;8;9;7;8;5;9;8;8
24.11.2023 17:00;5;4;9;5;5;7;9;7;8;5;8;7;7
24.11.2023 18:00;5;4;8;5;5;7;10;8;8;5;9;8;9
24.11.2023 19:00;5;4;8;5;5;5;8;7;8;5;8;8;8
24.11.2023 20:00;5;4;9;5;5;6;7;9;9;5;8;8;8
24.11.2023 21:00;4;4;7;5;4;6;6;6;6;4;8;8;8
24.11.2023 22:00;4;4;5;3;4;5;7;6;7;4;7;7;8
24.11.2023 23:00;5;4;8;4;4;6;7;7;8;5;7;6;9
25.11.2023 00:00;4;4;7;4;5;6;6;7;7;5;8;6;7
25.11.2023 01:00;4;4;5;5;4;6;6;6;6;4;8;6;6
25.11.2023 02:00;5;4;6;5;4;6;6;7;8;5;9;6;6
25.11.2023 03:00;5;4;5;5;5;6;6;7;7;5;8;6;6
25.11.2023 04:00;5;4;5;5;5;6;6;7;7;5;7;6;6
25.11.2023 05:00;5;5;6;6;5;6;7;6;6;5;7;7;7
25.11.2023 06:00;5;5;6;6;5;6;7;7;7;5;7;7;7
25.11.2023 07:00;6;6;7;7;6;7;8;7;8;6;8;8;8
25.11.2023 08:00;7;6;7;8;6;8;9;7;8;6;8;9;8
25.11.2023 09:00;7;6;8;8;6;8;12;8;9;6;9;9;8
25.11.2023 10:00;8;6;9;8;7;8;10;9;10;6;10;9;10
25.11.2023 11:00;8;6;8;8;7;9;10;9;11;7;10;9;13
25.11.2023 12:00;9;7;10;8;7;10;13;11;11;8;13;11;14
25.11.2023 13:00;8;5;10;9;8;7;12;10;10;8;13;10;15
25.11.2023 14:00;5;4;7;8;8;8;16;8;8;6;10;7;11
25.11.2023 15:00;6;6;8;7;6;8;19;10;10;5;9;10;15
25.11.2023 16:00;8;6;9;8;7;8;13;9;10;7;12;10;11
25.11.2023 17:00;9;7;11;9;7;10;12;12;13;9;12;12;16
25.11.2023 18:00;9;8;11;10;9;11;12;11;11;9;13;12;16
25.11.2023 19:00;9;8;12;9;9;12;13;12;13;10;14;12;15
25.11.2023 20:00;8;7;11;7;7;10;12;11;11;9;10;11;18
25.11.2023 21:00;7;5;10;6;5;9;11;10;10;7;8;9;16
25.11.2023 22:00;7;6;9;5;7;9;10;9;10;7;10;9;12
25.11.2023 23:00;6;6;8;5;7;10;7;8;10;7;9;8;9
26.11.2023 00:00;5;5;7;5;5;7;7;9;10;5;7;7;9
26.11.2023 01:00;5;5;6;5;5;6;7;7;10;5;7;6;8
26.11.2023 02:00;6;5;6;5;5;6;6;6;7;5;7;7;7
26.11.2023 03:00;5;6;6;5;4;6;6;6;7;5;7;6;7
26.11.2023 04:00;5;6;6;4;4;6;7;6;6;5;7;6;7
26.11.2023 05:00;5;6;6;4;4;7;8;6;7;5;7;6;7
26.11.2023 06:00;6;6;6;5;4;8;8;7;7;5;8;7;7
26.11.2023 07:00;7;5;7;5;5;8;9;7;7;6;9;7;7
26.11.2023 08:00;7;6;8;7;6;8;9;9;9;7;10;9;8
26.11.2023 09:00;7;6;8;8;8;8;9;10;11;7;11;9;9
26.11.2023 10:00;7;6;9;8;8;9;9;10;10;7;11;9;9
26.11.2023 11:00;7;6;9;7;7;8;11;10;10;7;10;9;10
26.11.2023 12:00;7;5;8;7;6;7;24;10;10;6;10;11;13
26.11.2023 13:00;6;5;8;6;6;7;22;10;11;6;10;11;14
26.11.2023 14:00;7;5;9;7;6;8;21;10;12;7;10;13;13
26.11.2023 15:00;6;5;9;7;7;13;24;12;14;6;11;11;12
